124	chr1	59116110	59116490
125	chr1	59237290	59237680
126	chr1	59321460	59321700
127	chr1	59488050	59488340
128	chr1	59579440	59579740
129	chr1	59580220	59580700
130	chr1	60609520	60609800
131	chr1	60767060	60767350
132	chr1	60775070	60775290
133	chr1	61136270	61136540
134	chr1	61669670	61669990
135	chr1	62834680	62835220
136	chr1	63134690	63134990
137	chr1	63176440	63176970
138	chr1	63953060	63953490
139	chr1	64005210	64005580
140	chr1	64088460	64088660
141	chr1	64121590	64121850
142	chr1	64337830	64338330
143	chr1	64346090	64346310
144	chr1	64757270	64757560
145	chr1	64797310	64797570
146	chr1	64808940	64809590
147	chr1	64956610	64956880
148	chr1	65128280	65128500
149	chr1	65163950	65164160
150	chr1	65177350	65177720
151	chr1	65178270	65178720
152	chr1	65245730	65246090
153	chr1	65354550	65354840
154	chr1	65389600	65390080
155	chr2	10673770	10674110
156	chr1	66864130	66864520
157	chr1	66900870	66901470
158	chr1	66996730	66997380
159	chr1	68480880	68481370
160	chr1	69210060	69210260
161	chr1	69433950	69434430
162	chr1	69466660	69466870
163	chr1	69470670	69471210
164	chr1	71004240	71004520
165	chr2	10674940	10675380
166	chr5	90794150	90794510
167	chr2	70337090	70337630
168	chr12	116102060	116102280
169	chr12	116117290	116117730
170	chr5	115466070	115466320
171	chr1	72255460	72255890
172	chr1	72372420	72372730
173	chr1	72449770	72450090
174	chr1	72456930	72457550
175	chr1	72464880	72465400
176	chr1	72476530	72476960
177	chr1	72979800	72980000
178	chr1	73026750	73027130
179	chr1	73027360	73027800
180	chr1	73032480	73032860
181	chr1	73719220	73719500
182	chr1	73932410	73932870
183	chr1	73935470	73935810
184	chr1	74009010	74009390
185	chr1	74031940	74032290
186	chr1	74076160	74076650
187	chr1	74340790	74341020
188	chr1	74726560	74727070
189	chr1	75142260	75142530
190	chr1	75214470	75214970
191	chr1	75248080	75248380
192	chr1	75337720	75338370
193	chr1	76019090	76019490
194	chr1	76942890	76943140
195	chr1	77442090	77442330
196	chr1	77468990	77469450
197	chr1	77535880	77536420
198	chr1	77689510	77689800
199	chr1	77695240	77695790
200	chr1	78140640	78140990
201	chr1	78320240	78320560
202	chr1	78416260	78416470
203	chr1	78644210	78644870
204	chr1	78647230	78647790
205	chr1	78649220	78649800
206	chr1	78897550	78897900
207	chr1	78907990	78908530
208	chr1	79389800	79390230
209	chr1	79535830	79536160
210	chr1	79581070	79581360
211	chr1	79637640	79638180
212	chr1	79697420	79697730
213	chr1	79714030	79714500
214	chr1	79745840	79746690
215	chr1	79752330	79752550
216	chr1	81636370	81636720
217	chr1	81671860	81672160
218	chr1	81726680	81727020
219	chr1	81753970	81754740
220	chr1	81755320	81755640
221	chr1	81948220	81948600
222	chr1	82150840	82151130
223	chr1	82347780	82348220
224	chr1	82428930	82429430
225	chr1	82577880	82578160
226	chr1	82597570	82597800
227	chr1	82641510	82641970
228	chr1	82815880	82816250
229	chr1	82974000	82974230
230	chr1	82975800	82976070
231	chr1	83135890	83136180
232	chr1	83137370	83137610
233	chr1	83142100	83142460
234	chr1	85799760	85800080
235	chr1	85810710	85811300
236	chr1	85829000	85829490
237	chr1	85909270	85909510
238	chr18	25510870	25511390
239	chr1	86437700	86438260
240	chr1	86441500	86441730
241	chr1	86469040	86469440
242	chr1	86479020	86479520
243	chr1	86528500	86528950
244	chr1	87573640	87574230
245	chr1	88237550	88237770
246	chr1	88279250	88279480
247	chr1	88428330	88429080
248	chr1	88437150	88437480
249	chr1	88463220	88463570
250	chr1	88507890	88508170
251	chr1	88534170	88534440
252	chr1	88559370	88560140
253	chr1	88564800	88565100
254	chr1	88646550	88646950
255	chr1	89090020	89090480
256	chr1	89092670	89092980
257	chr1	89104420	89104950
258	chr1	89109050	89109310
259	chr1	89125740	89126170
260	chr1	89352800	89353030
261	chr1	89524250	89524660
262	chr1	89556270	89556500
263	chr1	89718810	89719280
264	chr1	89769500	89769920
265	chr1	90034080	90034340
266	chr1	90177760	90178510
267	chr1	90185230	90185770
268	chr1	90600950	90601520
269	chr1	90633710	90633950
270	chr1	90867030	90867300
271	chr1	90923610	90924000
272	chr1	90969470	90969710
273	chr1	91095160	91095500
274	chr1	91181050	91181650
275	chr1	91231910	91232260
276	chr1	91248240	91248650
277	chr1	91456490	91456940
278	chr1	91458000	91458370
279	chr1	91490230	91490720
280	chr1	91537390	91537720
281	chr1	91664550	91664870
282	chr1	91956270	91956620
283	chr1	92051700	92052060
284	chr1	92193120	92193370
285	chr1	92934560	92934910
286	chr1	93130210	93130790
287	chr1	93161900	93162250
288	chr1	93683280	93683530
289	chr1	93688230	93688560
290	chr1	94148890	94149230
291	chr1	95720790	95720990
292	chr18	25678470	25678670
293	chr18	25714560	25714880
294	chr18	25715170	25715770
295	chr1	97578610	97578810
296	chr1	97910630	97911120
297	chr1	97918400	97919040
298	chr1	97919360	97919850
299	chr1	97961700	97961900
300	chr1	97963790	97964110
301	chr1	97997070	97997630
302	chr1	98068150	98068690
303	chr1	98147310	98147660
304	chr1	105114920	105115150
305	chr1	105866720	105867370
306	chr1	105925610	105926070
307	chr1	106171420	106171650
308	chr1	106223920	106224250
309	chr1	106449810	106450050
310	chr1	106591460	106591710
311	chr1	106629460	106629680
312	chr1	106700660	106700940
313	chr1	106875760	106876000
314	chr2	147743990	147744240
315	chr2	147927710	147927910
316	chr1	111159090	111159320
317	chr1	113770640	113770910
318	chr1	115596770	115597020
319	chr1	115671140	115671390
320	chr1	115938410	115938640
321	chr1	118398460	118398830
322	chr1	118403940	118404140
323	chr1	118421190	118421660
324	chr1	118589760	118590020
325	chr1	118643280	118643720
326	chr1	118913740	118914270
327	chr1	119290230	119290480
328	chr1	119295230	119295550
329	chr1	121344040	121344330
330	chr1	121350640	121351430
331	chr1	125431250	125431700
332	chr1	125433080	125433410
333	chr1	125533180	125533510
334	chr1	125550450	125550830
335	chr1	126033180	126033420
336	chr1	126608920	126609210
337	chr1	126617540	126618040
338	chr1	126673250	126673600
339	chr1	126827090	126827340
340	chr1	126832960	126833550
341	chr1	127248420	127248680
342	chr1	127290780	127291230
343	chr1	127608370	127608580
344	chr1	127755770	127756050
345	chr1	127776250	127776790
346	chr1	127818660	127819190
347	chr1	127975720	127976060
348	chr1	128398830	128399180
349	chr1	128498390	128498830
350	chr1	130070600	130070850
351	chr1	130397320	130397520
352	chr1	130455040	130455430
353	chr1	130509010	130509360
354	chr1	130633840	130634170
355	chr1	130763850	130764200
356	chr2	147985110	147985570
357	chr1	131107880	131108430
358	chr1	131152920	131153400
359	chr1	131427570	131427860
360	chr1	131460780	131461310
361	chr1	131504680	131505130
362	chr1	131716690	131716900
363	chr1	131761410	131761700
364	chr1	132006120	132006420
365	chr1	132006690	132007050
366	chr1	132145090	132145470
367	chr1	132155750	132155990
368	chr2	148013410	148013790
369	chr1	133025410	133025730
370	chr1	133147450	133147680
371	chr1	133155250	133155530
372	chr1	133211640	133211970
373	chr1	133477280	133477520
374	chr1	134066960	134067480
375	chr1	134070150	134070670
376	chr1	134071470	134071690
377	chr1	134097350	134097970
378	chr1	134099130	134099550
379	chr1	134105880	134106140
380	chr1	134221190	134221510
381	chr1	134222150	134222490
382	chr1	134361330	134361560
383	chr1	134420310	134420520
384	chr1	134955190	134955460
385	chr1	135169430	135170890
386	chr1	135181410	135181710
387	chr1	135227470	135227700
388	chr1	135731890	135732350
389	chr1	135861950	135862530
390	chr1	136231560	136231940
391	chr1	136561700	136562280
392	chr1	136665070	136665750
393	chr1	136671990	136672630
394	chr1	136717720	136718140
395	chr1	138179870	138180330
396	chr1	138348330	138348930
397	chr1	138370090	138370380
398	chr1	138515170	138515480
399	chr1	138928650	138929350
400	chr1	138975020	138975500
401	chr1	139045450	139045730
402	chr1	140931230	140931510
403	chr1	141455040	141455310
404	chr1	142786840	142787090
405	chr1	143548600	143549100
406	chr1	143725540	143725920
407	chr1	143727690	143728010
408	chr1	143728290	143728510
409	chr1	149188730	149188930
410	chr1	149846580	149847060
411	chr1	149853540	149853930
412	chr1	149897250	149897600
413	chr1	149913210	149913650
414	chr1	149921350	149921720
415	chr1	150030610	150030940
416	chr1	150131810	150132080
417	chr1	150208740	150209180
418	chr1	150247780	150248120
419	chr1	150323260	150323770
420	chr1	150836480	150836710
421	chr1	151427230	151427500
422	chr1	151468470	151468680
423	chr1	151597910	151598320
424	chr1	151618360	151618590
425	chr1	151676780	151677050
426	chr1	151678150	151678420
427	chr1	151766080	151766580
428	chr1	152070520	152070730
429	chr1	152632520	152632890
430	chr1	152917640	152917910
431	chr1	153091320	153091680
432	chr1	153129990	153130310
433	chr1	153141070	153141430
434	chr1	153172200	153172640
435	chr1	153224310	153224540
436	chr1	153246920	153247120
437	chr1	153274680	153275040
438	chr1	153924340	153924840
439	chr1	153957860	153958140
440	chr1	154034060	154034640
441	chr1	154112460	154112900
442	chr1	154150480	154150800
443	chr1	155074850	155075310
444	chr1	155108560	155108810
445	chr1	155138950	155139290
446	chr1	155322070	155322570
447	chr1	155514500	155514970
448	chr1	156184320	156184550
449	chr1	156470620	156471100
450	chr1	156520330	156520770
451	chr1	156615500	156615730
452	chr1	156669720	156669920
453	chr1	156870280	156870600
454	chr1	156991180	156991450
455	chr1	157001090	157001520
456	chr1	157061810	157062430
457	chr1	157081360	157081740
458	chr1	158701290	158701860
459	chr1	158711350	158711690
460	chr1	158897270	158897810
461	chr1	160057540	160058120
462	chr1	160260010	160260280
463	chr1	161195980	161196450
464	chr1	161251350	161251800
465	chr1	161327360	161327610
466	chr1	161601130	161601440
467	chr1	161642470	161642710
468	chr1	161713000	161713200
469	chr1	161734810	161735270
470	chr1	162388590	162389270
471	chr1	162509260	162509820
472	chr1	162892090	162892360
473	chr1	163907090	163907320
474	chr1	164413640	164413960
475	chr1	164445690	164446060
476	chr1	164481590	164481870
477	chr1	164521270	164521850
478	chr1	164629040	164629270
479	chr1	164700260	164700550
480	chr1	164714140	164714580
481	chr1	165758430	165758850
482	chr1	166702490	166702690
483	chr1	166856750	166857060
484	chr1	166899900	166900220
485	chr1	166953230	166953560
486	chr1	167205130	167205490
487	chr1	167387240	167387750
488	chr1	167433760	167434130
489	chr1	167468900	167469320
490	chr1	167487040	167487300
491	chr1	167487960	167488270
492	chr1	168502150	168502480
493	chr1	168598090	168598670
494	chr2	148027290	148027540
495	chr2	148040300	148040560
496	chr2	148184860	148185210
497	chr6	127639980	127640210
498	chr1	170768040	170768290
499	chr1	170868350	170868810
500	chr1	171019550	171019860
501	chr1	171060370	171060840
502	chr1	171184240	171184800
503	chr1	171349300	171349540
504	chr1	171353150	171353640
505	chr1	171502490	171502980
506	chr1	172159920	172160310
507	chr1	172307800	172308290
508	chr1	172311580	172312020
509	chr1	172344710	172345230
510	chr1	172524920	172525440
511	chr1	173418820	173419150
512	chr1	173766910	173767140
513	chr1	173942860	173943080
514	chr1	175239330	175239670
515	chr1	175454050	175454280
516	chr1	175893590	175893960
517	chr1	177406950	177407210
518	chr1	177470020	177470590
519	chr1	177474120	177474350
520	chr1	177475590	177475970
521	chr1	177480210	177480640
522	chr1	177504330	177504620
523	chr1	177634180	177634820
524	chr1	177729150	177729530
525	chr1	177984170	177984500
526	chr1	178318200	178318500
527	chr1	179324250	179324500
528	chr1	179535330	179535810
529	chr1	179568680	179569190
530	chr1	179715230	179715480
531	chr1	179743580	179743900
532	chr1	179984190	179984660
533	chr1	180044210	180044440
534	chr1	180277680	180278310
535	chr1	180411040	180411550
536	chr1	180715100	180715700
537	chr1	180813740	180814070
538	chr1	180952270	180952840
539	chr1	181005480	181005830
540	chr1	181010810	181011060
541	chr1	181148420	181148660
542	chr1	181521290	181521690
543	chr1	181526160	181526380
544	chr1	181623210	181623540
545	chr1	182091370	182092210
546	chr1	182256020	182256490
547	chr1	182509120	182509410
548	chr1	182509590	182509820
549	chr1	183441890	183442420
550	chr1	183702750	183703150
551	chr1	183761680	183762000
552	chr1	183764030	183764740
553	chr1	183921280	183921540
554	chr1	183930420	183930680
555	chr1	183933850	183934240
556	chr1	184016260	184016800
557	chr1	184052090	184052340
558	chr1	184053780	184054300
559	chr1	184060460	184060920
560	chr1	184129460	184129790
561	chr1	184275630	184276320
562	chr1	184675550	184675880
563	chr1	184869960	184870240
564	chr1	184911760	184912110
565	chr1	185310390	185310800
566	chr1	185319030	185319270
567	chr1	187086830	187087070
568	chr1	187236730	187237040
569	chr1	187921920	187922280
570	chr1	189006170	189006640
571	chr1	189353860	189354270
572	chr1	189364270	189364590
573	chr1	189566590	189566870
574	chr1	189777200	189777530
575	chr1	189778220	189778780
576	chr1	189784670	189785210
577	chr1	189791540	189792010
578	chr1	189867630	189867880
579	chr1	191222030	191222410
580	chr1	191225730	191226060
581	chr1	191277640	191278350
582	chr1	191348600	191348930
583	chr1	191445910	191446260
584	chr1	191458820	191459060
585	chr1	191793930	191794240
586	chr1	192075650	192075980
587	chr1	193163670	193164000
588	chr1	193561680	193561940
589	chr1	194660460	194660860
590	chr1	194851150	194851410
591	chr1	194978010	194978250
592	chr1	194998190	194998520
593	chr1	195014510	195015030
594	chr2	3285220	3285710
595	chr2	3623970	3624240
596	chr2	3659300	3660040
597	chr2	3712350	3712670
598	chr2	3721990	3722190
599	chr2	3748930	3749190
600	chr2	3752270	3752730
601	chr2	4736110	4737120
602	chr2	4757240	4757670
603	chr2	5286220	5286840
604	chr2	5845070	5845360
605	chr2	5991500	5991770
606	chr2	6071920	6072350
607	chr2	6081260	6081490
608	chr2	6117300	6117500
609	chr2	6128870	6129140
610	chr2	6162680	6162990
611	chr2	6335110	6335520
612	chr2	6358580	6358850
613	chr2	6905320	6905530
614	chr2	6939540	6939840
615	chr2	8729020	8729700
616	chr2	8744010	8744410
617	chr2	8830140	8830490
618	chr2	8991490	8991900
619	chr2	9926600	9926850
620	chr2	9971990	9972760
621	chr1	96425460	96425680
622	chr1	96805510	96805810
623	chr2	11288310	11288780
624	chr2	11333170	11333430
625	chr2	11378730	11378950
626	chr2	11512190	11512410
627	chr2	12412270	12412480
628	chr2	13398880	13399210
629	chr2	13451000	13451300
630	chr2	13491960	13492200
631	chr2	13593340	13593680
632	chr2	13708770	13709430
633	chr1	96868760	96869110
634	chr2	14178430	14178940
635	chr2	14620510	14621400
636	chr2	14664550	14664800
637	chr2	15036910	15037120
638	chr2	16980140	16980500
639	chr2	16982820	16983200
640	chr2	17810550	17810820
641	chr2	18139740	18139980
642	chr2	18175280	18175670
643	chr2	18415510	18415940
644	chr2	18756260	18756490
645	chr2	19221110	19221310
646	chr2	19279710	19279990
647	chr2	20517810	20518380
648	chr2	20547150	20547700
649	chr2	20588750	20589230
650	chr2	20748630	20748870
651	chr2	21234950	21235380
652	chr2	21238860	21239260
653	chr2	21320280	21320750
654	chr2	21793120	21793370
655	chr2	21942590	21942920
656	chr2	22724130	22724560
657	chr2	23075830	23076320
658	chr2	23568730	23569150
659	chr19	10434910	10435170
660	chr2	24919770	24920110
661	chr2	24925210	24925560
662	chr2	24929100	24929320
663	chr2	24941110	24941690
664	chr2	25075540	25075770
665	chr2	25149570	25149970
666	chr2	25238170	25238610
667	chr2	25363350	25363990
668	chr2	25384420	25384920
669	chr2	25541790	25542240
670	chr2	26092000	26092210
671	chr2	26556540	26557100
672	chr2	27009740	27009950
673	chr2	35069150	35069590
674	chr2	27389820	27390100
675	chr2	27413980	27414380
676	chr2	28525240	28525490
677	chr2	28935590	28935910
678	chr2	29624980	29625190
679	chr2	29632220	29632510
680	chr2	29751630	29752000
681	chr2	30095860	30096150
682	chr2	30463980	30464560
683	chr2	30830820	30831200
684	chr2	30899280	30899980
685	chr2	30985600	30986030
686	chr2	31770070	31770290
687	chr2	32154210	32154710
688	chr2	32501070	32501350
689	chr2	32524410	32525060
690	chr2	32715040	32715580
691	chr2	32821090	32821340
692	chr2	32869930	32870340
693	chr2	32877980	32878340
694	chr2	32891330	32891560
695	chr2	32917650	32918030
696	chr2	33853040	33853380
697	chr2	33869190	33869570
698	chr2	33874240	33874800
699	chr2	34030980	34031230
700	chr2	34048900	34049350
701	chr2	34363450	34363730
702	chr2	34544650	34545220
703	chr2	34709010	34709280
704	chr2	35078070	35078350
705	chr6	14534440	14534690
706	chr6	14699910	14700610
707	chr6	14715330	14716040
708	chr6	14900640	14901260
709	chr2	35509130	35509550
710	chr2	35590050	35590320
711	chr2	35595710	35596040
712	chr2	36200770	36201090
713	chr2	36278830	36279220
714	chr2	36473440	36473980
715	chr2	37351340	37351630
716	chr2	37570600	37571230
717	chr2	37731160	37731520
718	chr2	38382670	38382940
719	chr2	38874690	38874930
720	chr2	40494100	40494300
721	chr2	42291410	42291730
722	chr2	42870700	42871010
723	chr2	43288810	43289100
724	chr2	44642000	44642270
725	chr2	44920370	44920970
726	chr2	45185210	45185620
727	chr2	46443180	46443750
728	chr2	46498080	46498280
729	chr2	46512490	46512970
730	chr2	47074150	47074520
731	chr2	48001790	48002330
732	chr2	48374250	48374770
733	chr2	48411340	48411740
734	chr2	48412590	48412950
735	chr2	48439690	48439910
736	chr2	48624460	48624760
737	chr2	49349630	49349910
738	chr16	17329980	17330180
739	chr15	78532480	78533370
740	chr2	49769420	49769660
741	chr2	49811410	49812260
742	chr2	49815640	49816140
743	chr2	49821940	49822240
744	chr2	50834410	50834640
745	chr2	50877740	50878020
746	chr2	50881650	50881870
747	chr2	50963280	50963550
748	chr2	52072730	52073080
749	chr2	52319010	52319470
750	chr2	52471670	52472200
751	chr2	52862140	52862470
752	chr2	52866160	52866400
753	chr2	52868220	52868550
754	chr2	52902830	52903180
755	chr2	52925080	52925350
756	chr2	52952420	52952730
757	chr2	54248340	54248580
758	chr2	57231500	57231750
759	chr2	57245650	57246210
760	chr2	57251680	57251970
761	chr2	57353780	57354180
762	chr2	57454270	57454580
763	chr2	58001480	58001870
764	chr2	58489420	58489840
765	chr2	58495510	58495730
766	chr2	58562200	58562580
767	chr2	58682890	58683430
768	chr2	58700040	58700320
769	chr2	58704600	58704900
770	chr2	58829200	58829500
771	chr2	58844520	58844830
772	chr2	59170160	59170630
773	chr2	59176740	59177000
774	chr2	59416850	59417200
775	chr2	59424150	59424560
776	chr2	59673280	59673750
777	chr2	59698080	59698440
778	chr2	59885630	59885850
779	chr2	59917520	59918060
780	chr2	60632880	60633170
781	chr2	60639560	60639980
782	chr2	60680550	60680800
783	chr2	60694530	60694820
784	chr2	60703310	60703930
785	chr2	61121270	61121580
786	chr2	61417840	61418230
787	chr2	61585610	61585810
788	chr2	62119610	62119850
789	chr2	62383100	62383650
790	chr2	62417300	62417580
791	chr2	62499650	62499870
792	chr2	63280920	63281340
793	chr2	63711630	63711940
794	chr2	65083390	65083830
795	chr2	65096690	65096920
796	chr2	65214600	65215260
797	chr2	65224000	65224390
798	chr2	65237360	65237910
799	chr2	65242100	65242400
800	chr2	65552850	65553090
801	chr2	66123680	66124010
802	chr2	68053330	68053720
803	chr2	68117510	68117860
804	chr2	68272220	68272440
805	chr2	68435690	68435980
806	chr2	68436440	68436670
807	chr2	68465690	68466220
808	chr2	68624030	68624310
809	chr2	68795920	68796360
810	chr2	68904190	68904480
811	chr19	29912080	29912370
812	chr2	69551690	69552000
813	chr2	69573110	69573380
814	chr2	69592180	69592400
815	chr2	69710190	69710700
816	chr2	69856460	69856700
817	chr2	70505910	70506170
818	chr9	67593560	67593870
819	chr2	71046130	71046800
820	chr2	71643850	71644280
821	chr2	71695170	71695420
822	chr2	71697710	71698090
823	chr2	71802950	71803260
824	chr2	71805710	71806290
825	chr2	72289080	72289630
826	chr2	72369030	72369430
827	chr2	72407360	72407680
828	chr2	72545530	72545810
829	chr2	72838120	72838590
830	chr2	73014020	73014340
831	chr2	73892420	73892630
832	chr2	74093340	74093840
833	chr2	75292340	75292820
834	chr2	75632590	75633090
835	chr2	75643260	75643710
836	chr2	75653240	75653460
837	chr2	75713990	75714290
838	chr2	75714730	75715050
839	chr2	75716210	75716810
840	chr2	75765250	75765510
841	chr2	75768120	75768720
842	chr2	75781700	75782400
843	chr2	75803080	75803620
844	chr2	76648940	76649370
845	chr2	77080710	77081010
846	chr2	77434890	77435230
847	chr2	78061450	78061950
848	chr2	78461240	78461600
849	chr2	78651500	78652010
850	chr2	78755410	78755810
851	chr2	79605980	79606260
852	chr2	79608620	79608890
853	chr2	79964950	79965500
854	chr9	67771360	67771570
855	chr2	163493750	163493960
856	chr2	81765810	81766170
857	chr2	81842110	81842400
858	chr2	81870000	81870250
859	chr2	81880310	81880800
860	chr2	82147420	82147710
861	chr2	82199880	82200250
862	chr2	83700650	83700870
863	chr2	83758660	83759070
864	chr2	83759530	83759920
865	chr2	84519310	84520100
866	chr2	84525060	84525410
867	chr2	84529090	84529500
868	chr2	84733290	84733650
869	chr2	85047750	85048040
870	chr2	85532380	85532770
871	chr2	88007810	88008210
872	chr2	90497590	90498080
873	chr2	90522570	90522770
874	chr2	90526470	90526750
875	chr2	90582690	90583070
876	chr2	90583780	90584200
877	chr2	91157060	91157350
878	chr2	91183910	91184240
879	chr2	91281230	91281610
880	chr2	91350040	91350390
881	chr2	91441820	91442050
882	chr2	91650040	91650450
883	chr2	163494110	163494430
884	chr2	163506640	163506940
885	chr16	19601440	19601730
886	chr2	92202790	92203070
887	chr2	92371830	92372170
888	chr2	92427790	92428050
889	chr2	92432360	92432910
890	chr14	28359530	28359830
891	chr2	49541610	49542000
892	chr2	93723310	93723860
893	chr2	94630750	94631010
894	chr2	96735980	96736360
895	chr2	101024060	101024340
896	chr2	101205600	101206050
897	chr2	101715850	101716260
898	chr2	101828410	101828610
899	chr2	49546550	49547120
900	chr2	158188490	158189000
901	chr2	158218160	158218630
902	chr2	102745250	102746020
903	chr2	102764680	102765350
904	chr2	102767110	102767520
905	chr2	102806210	102806680
906	chr2	102815170	102815760
907	chr2	102873950	102874240
908	chr2	102923820	102924020
909	chr2	102975320	102975880
910	chr2	103062100	103062360
911	chr2	103062950	103063230
912	chr2	103477460	103477810
913	chr2	103867990	103868200
914	chr2	104098510	104098820
915	chr2	104475450	104475760
916	chr2	104582980	104583210
917	chr2	105674490	105674810
918	chr2	106571510	106571790
919	chr2	106810100	106810420
920	chr2	106941130	106941440
921	chr2	106960820	106961040
922	chr2	109561730	109562030
923	chr2	109562850	109563480
924	chr2	109927040	109927350
925	chr2	110005840	110006300
926	chr2	110012100	110012600
927	chr2	110156480	110156690
928	chr2	110186660	110186890
929	chr2	110192210	110192960
930	chr2	110214360	110214940
931	chr2	112217510	112217720
932	chr2	112530220	112530450
933	chr2	113479260	113479620
934	chr2	113534380	113534960
935	chr2	113592770	113593070
936	chr2	113833170	113833530
937	chr2	115520470	115520870
938	chr2	115609350	115609600
939	chr2	115662870	115663090
940	chr2	116942410	116942980
941	chr2	116972510	116973150
942	chr2	116977040	116977480
943	chr2	116993800	116994140
944	chr2	117085950	117086230
945	chr2	117637510	117637860
946	chr2	117743840	117744360
947	chr2	117748930	117749320
948	chr2	117804750	117805020
949	chr2	117877440	117878210
950	chr2	118008160	118008510
951	chr2	118044550	118045130
952	chr2	118287860	118288090
953	chr2	118402300	118402660
954	chr2	118520160	118520440
955	chr2	118540930	118541190
956	chr2	118662000	118662310
957	chr2	118679530	118680050
958	chr2	118805350	118805910
959	chr2	118846350	118846550
960	chr2	119046830	119047070
961	chr2	119436980	119437310
962	chr2	119548730	119548930
963	chr2	119836040	119836310
964	chr2	119985910	119986150
965	chr2	120164840	120165080
966	chr2	120401750	120402000
967	chr2	120695600	120695890
968	chr2	120959320	120960290
969	chr2	120963260	120963680
970	chr2	122657760	122658130
971	chr2	122821240	122821570
972	chr2	124309380	124310120
973	chr2	124448130	124448330
974	chr2	124573740	124574310
975	chr2	124718890	124719390
976	chr2	125667160	125667690
977	chr2	126310150	126310410
978	chr2	126597360	126597670
979	chr2	126676650	126676880
980	chr2	127132880	127133140
981	chr2	127134130	127134420
982	chr2	127625570	127625770
983	chr2	127639220	127639420
984	chr2	127644410	127644690
985	chr2	127647010	127647330
986	chr2	127649090	127649480
987	chr2	127889510	127889900
988	chr2	128125650	128126170
989	chr2	128172230	128172860
990	chr2	128174490	128175010
991	chr2	128180090	128180370
992	chr2	128209950	128210230
993	chr2	128299900	128300270
994	chr2	129020270	129020550
995	chr2	129761690	129761890
996	chr2	130426160	130426490
997	chr2	130454860	130455100
998	chr2	130760320	130760790
999	chr2	130961880	130962340
